Issues found: 489
Row 410: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 411: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 412: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 413: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 414: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 415: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 416: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 417: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 418: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 419: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 420: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 421: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 422: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 423: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 424: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 425: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 426: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 427: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 428: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 429: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 430: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 431: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 432: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 433: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 434: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 435: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 436: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 437: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 438: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 439: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 440: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 441: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 442: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 443: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 444: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 445: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 446: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 447: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 448: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 449: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 450: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 451: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 452: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 453: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 454: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 455: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 456: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 457: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 458: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 459: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 460: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 461: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 462: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 463: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 464: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 465: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 466: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 467: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 468: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 469: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 470: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 471: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 472: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 473: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 474: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 475: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 476: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 477: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 478: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 479: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 480: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 481: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 482: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 483: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 484: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 485: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 486: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 487: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Row 488: Possible stats mismatch: tweets=1470880, followers=1026, following=9814
Auto-swapped counts in 489 rows (conservative heuristic).
